,fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
0,12249,3,5,Germany;Berlin,2015-01-02,144,0.966,0.55
10849,23098,7,5,Germany;Berlin,2015-11-10,14,0.97,0.01
10850,23099,7,7,Germany;Frankfurt,2015-11-10,12,0.97,0.01
10851,23100,7,2,Denmark;Copenhagen,2015-11-10,9,0.97,0.0
10852,23101,11,1,Czech republic;Prague,2015-11-11,150,0.974,0.55
10853,23102,3,7,Germany;Frankfurt,2015-11-11,144,0.974,0.55
10854,23103,9,2,Denmark;Copenhagen,2015-11-11,135,0.974,0.55
10855,23104,2,7,Germany;Frankfurt,2015-11-11,135,0.974,0.55
10856,23105,2,3,Czech republic;Brno,2015-11-11,133,0.974,0.55
10857,23106,10,6,Germany;Dresden,2015-11-11,133,0.974,0.55
10858,23107,7,1,Czech republic;Prague,2015-11-11,130,0.974,0.55
10859,23108,10,2,Denmark;Copenhagen,2015-11-11,124,0.974,0.55
10860,23109,8,6,Germany;Dresden,2015-11-11,117,0.974,0.55
10861,23110,4,7,Germany;Frankfurt,2015-11-11,110,0.974,0.55
10862,23111,4,6,Germany;Dresden,2015-11-11,101,0.974,0.55
10863,23112,5,2,Denmark;Copenhagen,2015-11-11,98,0.974,0.4
10864,23113,10,5,Germany;Berlin,2015-11-11,91,0.974,0.4
10865,23114,2,4,Germany;Frankfurt,2015-11-11,88,0.974,0.4
10866,23115,2,7,Germany;Frankfurt,2015-11-11,87,0.974,0.4
10867,23116,11,5,Germany;Berlin,2015-11-11,87,0.974,0.4
10868,23117,8,4,Germany;Frankfurt,2015-11-11,80,0.974,0.4
10869,23118,9,5,Germany;Berlin,2015-11-11,80,0.974,0.4
10870,23119,9,5,Germany;Berlin,2015-11-11,66,0.974,0.15
10871,23120,11,7,Germany;Frankfurt,2015-11-11,64,0.974,0.15
10872,23121,1,7,Germany;Frankfurt,2015-11-11,62,0.974,0.15
10873,23122,11,7,Germany;Frankfurt,2015-11-11,62,0.974,0.15
10874,23123,5,7,Germany;Frankfurt,2015-11-11,59,0.974,0.15
10875,23124,8,3,Czech republic;Ostrava,2015-11-11,58,0.974,0.15
10876,23125,2,2,Denmark;Copenhagen,2015-11-11,57,0.974,0.15
10877,23126,9,7,Germany;Frankfurt,2015-11-11,52,0.974,0.15
10878,23127,11,1,Czech republic;Prague,2015-11-11,52,0.974,0.15
10879,23128,4,6,Germany;Dresden,2015-11-11,47,0.974,0.15
10880,23129,6,5,Germany;Berlin,2015-11-11,45,0.974,0.15
10881,23130,6,5,Germany;Berlin,2015-11-11,42,0.974,0.15
10882,23131,2,1,Czech republic;Prague,2015-11-11,42,0.974,0.15
10883,23132,6,7,Germany;Frankfurt,2015-11-11,39,0.974,0.15
10884,23133,10,7,Germany;Frankfurt,2015-11-11,38,0.974,0.15
10885,23134,4,7,Germany;Frankfurt,2015-11-11,36,0.974,0.15
10886,23135,4,6,Germany;Dresden,2015-11-11,35,0.974,0.15
10887,23136,4,7,Germany;Frankfurt,2015-11-11,33,0.974,0.15
10888,23137,3,5,Germany;Berlin,2015-11-11,22,0.974,0.01
10889,23138,11,1,Czech republic;Prague,2015-11-11,15,0.974,0.01
10890,23139,10,6,Germany;Dresden,2015-11-11,7,0.974,0.0
10891,23140,11,7,Germany;Frankfurt,2015-11-11,7,0.974,0.0
10892,23141,10,4,Germany;Frankfurt,2015-11-11,6,0.974,0.0
10893,23142,6,5,Germany;Berlin,2015-11-11,2,0.974,0.0
10894,23143,4,5,Germany;Berlin,2015-11-11,1,0.974,0.0
10895,23144,5,2,Denmark;Copenhagen,2015-11-12,150,0.976,0.55
10896,23145,5,7,Germany;Frankfurt,2015-11-12,145,0.976,0.55
10897,23146,11,5,Germany;Berlin,2015-11-12,145,0.976,0.55
10898,23147,9,7,Germany;Frankfurt,2015-11-12,139,0.976,0.55
10899,23148,2,6,Germany;Dresden,2015-11-12,138,0.976,0.55
10900,23149,11,2,Denmark;Copenhagen,2015-11-12,135,0.976,0.55
10901,23150,1,2,Denmark;Copenhagen,2015-11-12,131,0.976,0.55
10902,23151,1,7,Germany;Frankfurt,2015-11-12,116,0.976,0.55
10903,23152,10,5,Germany;Berlin,2015-11-12,108,0.976,0.55
10904,23153,1,7,Germany;Frankfurt,2015-11-12,104,0.976,0.55
10905,23154,2,5,Germany;Berlin,2015-11-12,104,0.976,0.55
10906,23155,9,5,Germany;Berlin,2015-11-12,91,0.976,0.4
10907,23156,8,6,Germany;Dresden,2015-11-12,89,0.976,0.4
10908,23157,3,3,Czech republic;Brno,2015-11-12,87,0.976,0.4
10909,23158,9,7,Germany;Frankfurt,2015-11-12,85,0.976,0.4
10910,23159,8,7,Germany;Frankfurt,2015-11-12,81,0.976,0.4
10911,23160,6,3,Czech republic;Brno,2015-11-12,80,0.976,0.4
10912,23161,4,5,Germany;Berlin,2015-11-12,79,0.976,0.4
10913,23162,2,5,Germany;Berlin,2015-11-12,79,0.976,0.4
10914,23163,1,5,Germany;Berlin,2015-11-12,78,0.976,0.4
10915,23164,6,5,Germany;Berlin,2015-11-12,77,0.976,0.4
10916,23165,9,7,Germany;Frankfurt,2015-11-12,72,0.976,0.15
10917,23166,3,7,Germany;Frankfurt,2015-11-12,70,0.976,0.15
10918,23167,3,4,Germany;Frankfurt,2015-11-12,63,0.976,0.15
10919,23168,4,2,Denmark;Copenhagen,2015-11-12,63,0.976,0.15
10920,23169,5,4,Germany;Frankfurt,2015-11-12,49,0.976,0.15
10921,23170,4,7,Germany;Frankfurt,2015-11-12,45,0.976,0.15
10922,23171,9,7,Germany;Frankfurt,2015-11-12,41,0.976,0.15
10923,23172,8,6,Germany;Dresden,2015-11-12,35,0.976,0.15
10924,23173,6,4,Germany;Frankfurt,2015-11-12,34,0.976,0.15
10925,23174,5,5,Germany;Berlin,2015-11-12,33,0.976,0.15
10926,23175,2,5,Germany;Berlin,2015-11-12,32,0.976,0.15
10927,23176,8,2,Denmark;Copenhagen,2015-11-12,25,0.976,0.01
10928,23177,11,3,Czech republic;Ostrava,2015-11-12,23,0.976,0.01
10929,23178,9,2,Denmark;Copenhagen,2015-11-12,21,0.976,0.01
10930,23179,8,7,Germany;Frankfurt,2015-11-12,20,0.976,0.01
10931,23180,4,5,Germany;Berlin,2015-11-12,16,0.976,0.01
10932,23181,10,7,Germany;Frankfurt,2015-11-12,15,0.976,0.01
10933,23182,5,1,Czech republic;Prague,2015-11-12,12,0.976,0.01
10934,23183,3,1,Czech republic;Prague,2015-11-12,12,0.976,0.01
10935,23184,4,6,Germany;Dresden,2015-11-12,6,0.976,0.0
10936,23185,2,1,Czech republic;Prague,2015-11-12,6,0.976,0.0
10937,23186,7,3,Czech republic;Ostrava,2015-11-12,5,0.976,0.0
10938,23187,6,5,Germany;Berlin,2015-11-12,5,0.976,0.0
10939,23188,1,6,Germany;Dresden,2015-11-12,3,0.976,0.0
10940,23189,4,5,Germany;Berlin,2015-11-12,1,0.976,0.0
10941,23190,4,5,Germany;Berlin,2015-11-13,142,0.97,0.55
10942,23191,4,7,Germany;Frankfurt,2015-11-13,140,0.97,0.55
10943,23192,10,2,Denmark;Copenhagen,2015-11-13,138,0.97,0.55
10944,23193,1,5,Germany;Berlin,2015-11-13,137,0.97,0.55
10945,23194,6,7,Germany;Frankfurt,2015-11-13,134,0.97,0.55
10946,23195,10,1,Czech republic;Prague,2015-11-13,134,0.97,0.55
10947,23196,9,7,Germany;Frankfurt,2015-11-13,133,0.97,0.55
10948,23197,10,5,Germany;Berlin,2015-11-13,132,0.97,0.55
10949,23198,3,1,Czech republic;Prague,2015-11-13,131,0.97,0.55
10950,23199,7,4,Germany;Frankfurt,2015-11-13,125,0.97,0.55
10951,23200,4,4,Germany;Frankfurt,2015-11-13,124,0.97,0.55
10952,23201,8,6,Germany;Dresden,2015-11-13,120,0.97,0.55
10953,23202,11,7,Germany;Frankfurt,2015-11-13,118,0.97,0.55
10954,23203,8,5,Germany;Berlin,2015-11-13,115,0.97,0.55
10955,23204,2,7,Germany;Frankfurt,2015-11-13,111,0.97,0.55
10956,23205,1,3,Czech republic;Brno,2015-11-13,111,0.97,0.55
10957,23206,8,7,Germany;Frankfurt,2015-11-13,109,0.97,0.55
10958,23207,7,5,Germany;Berlin,2015-11-13,107,0.97,0.55
10959,23208,4,7,Germany;Frankfurt,2015-11-13,107,0.97,0.55
10960,23209,6,3,Czech republic;Brno,2015-11-13,98,0.97,0.4
10961,23210,6,6,Germany;Dresden,2015-11-13,93,0.97,0.4
10962,23211,5,4,Germany;Frankfurt,2015-11-13,88,0.97,0.4
10963,23212,6,6,Germany;Dresden,2015-11-13,64,0.97,0.15
10964,23213,3,5,Germany;Berlin,2015-11-13,63,0.97,0.15
10965,23214,6,1,Czech republic;Prague,2015-11-13,62,0.97,0.15
10966,23215,6,5,Germany;Berlin,2015-11-13,57,0.97,0.15
10967,23216,7,6,Germany;Dresden,2015-11-13,56,0.97,0.15
10968,23217,4,5,Germany;Berlin,2015-11-13,55,0.97,0.15
10969,23218,7,7,Germany;Frankfurt,2015-11-13,45,0.97,0.15
10970,23219,5,5,Germany;Berlin,2015-11-13,45,0.97,0.15
10971,23220,10,3,Czech republic;Ostrava,2015-11-13,42,0.97,0.15
10972,23221,3,5,Germany;Berlin,2015-11-13,34,0.97,0.15
10973,23222,4,7,Germany;Frankfurt,2015-11-13,33,0.97,0.15
10974,23223,8,1,Czech republic;Prague,2015-11-13,31,0.97,0.15
10975,23224,8,7,Germany;Frankfurt,2015-11-13,28,0.97,0.15
10976,23225,4,2,Denmark;Copenhagen,2015-11-13,25,0.97,0.01
10977,23226,7,7,Germany;Frankfurt,2015-11-13,22,0.97,0.01
10978,23227,5,3,Czech republic;Brno,2015-11-13,22,0.97,0.01
10979,23228,9,5,Germany;Berlin,2015-11-13,20,0.97,0.01
10980,23229,7,5,Germany;Berlin,2015-11-13,12,0.97,0.01
10981,23230,9,7,Germany;Frankfurt,2015-11-13,11,0.97,0.01
10982,23231,3,7,Germany;Frankfurt,2015-11-13,10,0.97,0.0
10983,23232,6,7,Germany;Frankfurt,2015-11-13,10,0.97,0.0
10984,23233,3,2,Denmark;Copenhagen,2015-11-13,6,0.97,0.0
10985,23234,5,7,Germany;Frankfurt,2015-11-13,6,0.97,0.0
10986,23235,11,7,Germany;Frankfurt,2015-11-14,147,0.967,0.55
10987,23236,4,7,Germany;Frankfurt,2015-11-14,142,0.967,0.55
10988,23237,3,5,Germany;Berlin,2015-11-14,140,0.967,0.55
10989,23238,6,3,Czech republic;Brno,2015-11-14,127,0.967,0.55
10990,23239,1,4,Germany;Frankfurt,2015-11-14,126,0.967,0.55
10991,23240,10,6,Germany;Dresden,2015-11-14,121,0.967,0.55
10992,23241,5,6,Germany;Dresden,2015-11-14,120,0.967,0.55
10993,23242,1,5,Germany;Berlin,2015-11-14,119,0.967,0.55
10994,23243,11,7,Germany;Frankfurt,2015-11-14,119,0.967,0.55
10995,23244,2,3,Czech republic;Brno,2015-11-14,119,0.967,0.55
10996,23245,9,5,Germany;Berlin,2015-11-14,119,0.967,0.55
10997,23246,2,2,Denmark;Copenhagen,2015-11-14,116,0.967,0.55
10998,23247,3,2,Denmark;Copenhagen,2015-11-14,116,0.967,0.55
10999,23248,8,5,Germany;Berlin,2015-11-14,113,0.967,0.55
11000,23249,10,1,Czech republic;Prague,2015-11-14,107,0.967,0.55
11001,23250,9,5,Germany;Berlin,2015-11-14,106,0.967,0.55
11002,23251,3,1,Czech republic;Prague,2015-11-14,103,0.967,0.55
11003,23252,11,7,Germany;Frankfurt,2015-11-14,103,0.967,0.55
11004,23253,3,6,Germany;Dresden,2015-11-14,98,0.967,0.4
11005,23254,3,6,Germany;Dresden,2015-11-14,97,0.967,0.4
11006,23255,7,7,Germany;Frankfurt,2015-11-14,94,0.967,0.4
11007,23256,4,1,Czech republic;Prague,2015-11-14,93,0.967,0.4
11008,23257,8,7,Germany;Frankfurt,2015-11-14,87,0.967,0.4
11009,23258,5,2,Denmark;Copenhagen,2015-11-14,85,0.967,0.4
11010,23259,3,5,Germany;Berlin,2015-11-14,78,0.967,0.4
11011,23260,5,3,Czech republic;Brno,2015-11-14,71,0.967,0.15
11012,23261,8,5,Germany;Berlin,2015-11-14,67,0.967,0.15
11013,23262,7,2,Denmark;Copenhagen,2015-11-14,65,0.967,0.15
11014,23263,10,7,Germany;Frankfurt,2015-11-14,64,0.967,0.15
11015,23264,3,5,Germany;Berlin,2015-11-14,59,0.967,0.15
11016,23265,10,4,Germany;Frankfurt,2015-11-14,59,0.967,0.15
11017,23266,5,5,Germany;Berlin,2015-11-14,58,0.967,0.15
11018,23267,4,5,Germany;Berlin,2015-11-14,51,0.967,0.15
11019,23268,1,5,Germany;Berlin,2015-11-14,49,0.967,0.15
11020,23269,3,2,Denmark;Copenhagen,2015-11-14,48,0.967,0.15
11021,23270,6,5,Germany;Berlin,2015-11-14,47,0.967,0.15
11022,23271,3,7,Germany;Frankfurt,2015-11-14,42,0.967,0.15
11023,23272,11,3,Czech republic;Ostrava,2015-11-14,40,0.967,0.15
11024,23273,8,6,Germany;Dresden,2015-11-14,38,0.967,0.15
11025,23274,9,6,Germany;Dresden,2015-11-14,32,0.967,0.15
11026,23275,5,5,Germany;Berlin,2015-11-14,30,0.967,0.15
11027,23276,6,7,Germany;Frankfurt,2015-11-14,29,0.967,0.15
11028,23277,7,7,Germany;Frankfurt,2015-11-14,24,0.967,0.01
11029,23278,6,5,Germany;Berlin,2015-11-14,20,0.967,0.01
11030,23279,8,3,Czech republic;Ostrava,2015-11-14,19,0.967,0.01
11031,23280,9,1,Czech republic;Prague,2015-11-14,14,0.967,0.01
11032,23281,2,4,Germany;Frankfurt,2015-11-14,13,0.967,0.01
11033,23282,5,1,Czech republic;Prague,2015-11-14,12,0.967,0.01
11034,23283,8,5,Germany;Berlin,2015-11-14,10,0.967,0.0
11035,23284,3,2,Denmark;Copenhagen,2015-11-17,150,0.974,0.55
11036,23285,3,2,Denmark;Copenhagen,2015-11-17,149,0.974,0.55
11037,23286,1,5,Germany;Berlin,2015-11-17,147,0.974,0.55
11038,23287,1,7,Germany;Frankfurt,2015-11-17,146,0.974,0.55
11039,23288,11,3,Czech republic;Ostrava,2015-11-17,145,0.974,0.55
11040,23289,6,5,Germany;Berlin,2015-11-17,144,0.974,0.55
11041,23290,5,5,Germany;Berlin,2015-11-17,144,0.974,0.55
11042,23291,7,5,Germany;Berlin,2015-11-17,141,0.974,0.55
11043,23292,1,5,Germany;Berlin,2015-11-17,141,0.974,0.55
11044,23293,5,5,Germany;Berlin,2015-11-17,139,0.974,0.55
11045,23294,9,5,Germany;Berlin,2015-11-17,139,0.974,0.55
11046,23295,10,7,Germany;Frankfurt,2015-11-17,129,0.974,0.55
11047,23296,7,7,Germany;Frankfurt,2015-11-17,129,0.974,0.55
11048,23297,9,1,Czech republic;Prague,2015-11-17,127,0.974,0.55
11049,23298,10,5,Germany;Berlin,2015-11-17,124,0.974,0.55
11050,23299,6,7,Germany;Frankfurt,2015-11-17,123,0.974,0.55
11051,23300,11,5,Germany;Berlin,2015-11-17,123,0.974,0.55
11052,23301,9,2,Denmark;Copenhagen,2015-11-17,121,0.974,0.55
11053,23302,2,5,Germany;Berlin,2015-11-17,120,0.974,0.55
11054,23303,6,5,Germany;Berlin,2015-11-17,118,0.974,0.55
11055,23304,7,4,Germany;Frankfurt,2015-11-17,116,0.974,0.55
11056,23305,6,7,Germany;Frankfurt,2015-11-17,109,0.974,0.55
11057,23306,9,7,Germany;Frankfurt,2015-11-17,109,0.974,0.55
11058,23307,10,1,Czech republic;Prague,2015-11-17,108,0.974,0.55
11059,23308,11,5,Germany;Berlin,2015-11-17,108,0.974,0.55
11060,23309,9,4,Germany;Frankfurt,2015-11-17,108,0.974,0.55
11061,23310,9,6,Germany;Dresden,2015-11-17,107,0.974,0.55
11062,23311,3,7,Germany;Frankfurt,2015-11-17,105,0.974,0.55
11063,23312,1,6,Germany;Dresden,2015-11-17,99,0.974,0.4
11064,23313,3,6,Germany;Dresden,2015-11-17,99,0.974,0.4
11065,23314,1,6,Germany;Dresden,2015-11-17,88,0.974,0.4
11066,23315,10,7,Germany;Frankfurt,2015-11-17,82,0.974,0.4
11067,23316,10,2,Denmark;Copenhagen,2015-11-17,78,0.974,0.4
11068,23317,5,4,Germany;Frankfurt,2015-11-17,74,0.974,0.15
11069,23318,9,5,Germany;Berlin,2015-11-17,71,0.974,0.15
11070,23319,10,5,Germany;Berlin,2015-11-17,62,0.974,0.15
11071,23320,5,7,Germany;Frankfurt,2015-11-17,59,0.974,0.15
11072,23321,3,7,Germany;Frankfurt,2015-11-17,57,0.974,0.15
11073,23322,9,5,Germany;Berlin,2015-11-17,57,0.974,0.15
11074,23323,6,5,Germany;Berlin,2015-11-17,54,0.974,0.15
11075,23324,3,5,Germany;Berlin,2015-11-17,48,0.974,0.15
11076,23325,4,2,Denmark;Copenhagen,2015-11-17,39,0.974,0.15
11077,23326,10,4,Germany;Frankfurt,2015-11-17,35,0.974,0.15
11078,23327,2,7,Germany;Frankfurt,2015-11-17,29,0.974,0.15
11079,23328,8,6,Germany;Dresden,2015-11-17,28,0.974,0.15
11080,23329,2,4,Germany;Frankfurt,2015-11-17,21,0.974,0.01
11081,23330,6,7,Germany;Frankfurt,2015-11-17,16,0.974,0.01
11082,23331,9,2,Denmark;Copenhagen,2015-11-17,14,0.974,0.01
11083,23332,11,7,Germany;Frankfurt,2015-11-17,13,0.974,0.01
11084,23333,10,3,Czech republic;Ostrava,2015-11-17,13,0.974,0.01
11085,23334,3,5,Germany;Berlin,2015-11-17,7,0.974,0.0
11086,23335,11,1,Czech republic;Prague,2015-11-17,7,0.974,0.0
11087,23336,9,5,Germany;Berlin,2015-11-17,2,0.974,0.0
11088,23337,8,2,Denmark;Copenhagen,2015-11-17,1,0.974,0.0
11089,23338,11,7,Germany;Frankfurt,2015-11-18,145,0.975,0.55
11090,23339,8,1,Czech republic;Prague,2015-11-18,142,0.975,0.55
11091,23340,4,5,Germany;Berlin,2015-11-18,141,0.975,0.55
11092,23341,6,7,Germany;Frankfurt,2015-11-18,139,0.975,0.55
11093,23342,6,1,Czech republic;Prague,2015-11-18,138,0.975,0.55
11094,23343,5,3,Czech republic;Brno,2015-11-18,137,0.975,0.55
11095,23344,6,5,Germany;Berlin,2015-11-18,131,0.975,0.55
11096,23345,2,5,Germany;Berlin,2015-11-18,130,0.975,0.55
11097,23346,1,3,Czech republic;Brno,2015-11-18,129,0.975,0.55
11098,23347,9,3,Czech republic;Ostrava,2015-11-18,129,0.975,0.55
11099,23348,9,3,Czech republic;Ostrava,2015-11-18,128,0.975,0.55
11100,23349,6,5,Germany;Berlin,2015-11-18,127,0.975,0.55
11101,23350,2,4,Germany;Frankfurt,2015-11-18,123,0.975,0.55
11102,23351,10,6,Germany;Dresden,2015-11-18,118,0.975,0.55
11103,23352,4,5,Germany;Berlin,2015-11-18,111,0.975,0.55
11104,23353,6,5,Germany;Berlin,2015-11-18,110,0.975,0.55
11105,23354,6,1,Czech republic;Prague,2015-11-18,108,0.975,0.55
11106,23355,10,5,Germany;Berlin,2015-11-18,107,0.975,0.55
11107,23356,1,1,Czech republic;Prague,2015-11-18,104,0.975,0.55
11108,23357,11,3,Czech republic;Ostrava,2015-11-18,103,0.975,0.55
11109,23358,5,2,Denmark;Copenhagen,2015-11-18,101,0.975,0.55
11110,23359,9,1,Czech republic;Prague,2015-11-18,100,0.975,0.55
11111,23360,4,5,Germany;Berlin,2015-11-18,99,0.975,0.4
11112,23361,7,7,Germany;Frankfurt,2015-11-18,97,0.975,0.4
11113,23362,7,7,Germany;Frankfurt,2015-11-18,88,0.975,0.4
11114,23363,1,7,Germany;Frankfurt,2015-11-18,84,0.975,0.4
11115,23364,7,7,Germany;Frankfurt,2015-11-18,84,0.975,0.4
11116,23365,9,5,Germany;Berlin,2015-11-18,84,0.975,0.4
11117,23366,2,5,Germany;Berlin,2015-11-18,82,0.975,0.4
11118,23367,2,5,Germany;Berlin,2015-11-18,78,0.975,0.4
11119,23368,9,4,Germany;Frankfurt,2015-11-18,75,0.975,0.15
11120,23369,7,7,Germany;Frankfurt,2015-11-18,72,0.975,0.15
11121,23370,3,7,Germany;Frankfurt,2015-11-18,69,0.975,0.15
11122,23371,4,2,Denmark;Copenhagen,2015-11-18,59,0.975,0.15
11123,23372,5,4,Germany;Frankfurt,2015-11-18,58,0.975,0.15
11124,23373,8,4,Germany;Frankfurt,2015-11-18,58,0.975,0.15
11125,23374,2,1,Czech republic;Prague,2015-11-18,54,0.975,0.15
11126,23375,4,5,Germany;Berlin,2015-11-18,52,0.975,0.15
11127,23376,4,5,Germany;Berlin,2015-11-18,49,0.975,0.15
11128,23377,2,4,Germany;Frankfurt,2015-11-18,46,0.975,0.15
11129,23378,3,5,Germany;Berlin,2015-11-18,46,0.975,0.15
11130,23379,9,5,Germany;Berlin,2015-11-18,45,0.975,0.15
11131,23380,9,2,Denmark;Copenhagen,2015-11-18,43,0.975,0.15
11132,23381,7,5,Germany;Berlin,2015-11-18,41,0.975,0.15
11133,23382,6,4,Germany;Frankfurt,2015-11-18,38,0.975,0.15
11134,23383,4,7,Germany;Frankfurt,2015-11-18,37,0.975,0.15
11135,23384,10,7,Germany;Frankfurt,2015-11-18,33,0.975,0.15
11136,23385,11,7,Germany;Frankfurt,2015-11-18,32,0.975,0.15
11137,23386,6,5,Germany;Berlin,2015-11-18,29,0.975,0.15
11138,23387,7,5,Germany;Berlin,2015-11-18,26,0.975,0.15
11139,23388,8,5,Germany;Berlin,2015-11-18,25,0.975,0.01
11140,23389,2,7,Germany;Frankfurt,2015-11-18,24,0.975,0.01
11141,23390,8,2,Denmark;Copenhagen,2015-11-18,24,0.975,0.01
11142,23391,6,3,Czech republic;Brno,2015-11-18,19,0.975,0.01
11143,23392,5,7,Germany;Frankfurt,2015-11-18,15,0.975,0.01
11144,23393,1,7,Germany;Frankfurt,2015-11-18,3,0.975,0.0
11145,23394,2,7,Germany;Frankfurt,2015-11-18,2,0.975,0.0
11146,23395,7,1,Czech republic;Prague,2015-11-19,146,0.963,0.55
11147,23396,6,1,Czech republic;Prague,2015-11-19,145,0.963,0.55
11148,23397,3,5,Germany;Berlin,2015-11-19,145,0.963,0.55
11149,23398,10,2,Denmark;Copenhagen,2015-11-19,139,0.963,0.55
11150,23399,1,5,Germany;Berlin,2015-11-19,127,0.963,0.55
11151,23400,5,7,Germany;Frankfurt,2015-11-19,127,0.963,0.55
11152,23401,2,5,Germany;Berlin,2015-11-19,122,0.963,0.55
11153,23402,11,3,Czech republic;Ostrava,2015-11-19,121,0.963,0.55
11154,23403,9,2,Denmark;Copenhagen,2015-11-19,119,0.963,0.55
11155,23404,1,6,Germany;Dresden,2015-11-19,115,0.963,0.55
11156,23405,2,5,Germany;Berlin,2015-11-19,110,0.963,0.55
11157,23406,3,2,Denmark;Copenhagen,2015-11-19,109,0.963,0.55
11158,23407,3,2,Denmark;Copenhagen,2015-11-19,106,0.963,0.55
11159,23408,8,6,Germany;Dresden,2015-11-19,106,0.963,0.55
11160,23409,2,5,Germany;Berlin,2015-11-19,102,0.963,0.55
11161,23410,5,4,Germany;Frankfurt,2015-11-19,101,0.963,0.55
11162,23411,3,2,Denmark;Copenhagen,2015-11-19,99,0.963,0.4
11163,23412,11,5,Germany;Berlin,2015-11-19,88,0.963,0.4
11164,23413,5,3,Czech republic;Brno,2015-11-19,87,0.963,0.4
11165,23414,7,7,Germany;Frankfurt,2015-11-19,84,0.963,0.4
11166,23415,10,6,Germany;Dresden,2015-11-19,83,0.963,0.4
11167,23416,10,5,Germany;Berlin,2015-11-19,82,0.963,0.4
11168,23417,8,5,Germany;Berlin,2015-11-19,80,0.963,0.4
11169,23418,10,5,Germany;Berlin,2015-11-19,79,0.963,0.4
11170,23419,9,5,Germany;Berlin,2015-11-19,76,0.963,0.4
11171,23420,1,5,Germany;Berlin,2015-11-19,75,0.963,0.15
11172,23421,2,3,Czech republic;Brno,2015-11-19,72,0.963,0.15
11173,23422,8,6,Germany;Dresden,2015-11-19,71,0.963,0.15
11174,23423,5,5,Germany;Berlin,2015-11-19,70,0.963,0.15
11175,23424,11,7,Germany;Frankfurt,2015-11-19,69,0.963,0.15
11176,23425,4,4,Germany;Frankfurt,2015-11-19,67,0.963,0.15
11177,23426,8,6,Germany;Dresden,2015-11-19,66,0.963,0.15
11178,23427,3,7,Germany;Frankfurt,2015-11-19,64,0.963,0.15
11179,23428,2,1,Czech republic;Prague,2015-11-19,64,0.963,0.15
11180,23429,6,5,Germany;Berlin,2015-11-19,57,0.963,0.15
11181,23430,11,5,Germany;Berlin,2015-11-19,54,0.963,0.15
11182,23431,1,7,Germany;Frankfurt,2015-11-19,50,0.963,0.15
11183,23432,7,5,Germany;Berlin,2015-11-19,49,0.963,0.15
11184,23433,8,6,Germany;Dresden,2015-11-19,46,0.963,0.15
11185,23434,6,1,Czech republic;Prague,2015-11-19,45,0.963,0.15
11186,23435,11,6,Germany;Dresden,2015-11-19,42,0.963,0.15
11187,23436,10,7,Germany;Frankfurt,2015-11-19,42,0.963,0.15
11188,23437,5,7,Germany;Frankfurt,2015-11-19,40,0.963,0.15
11189,23438,4,1,Czech republic;Prague,2015-11-19,40,0.963,0.15
11190,23439,4,5,Germany;Berlin,2015-11-19,39,0.963,0.15
11191,23440,5,7,Germany;Frankfurt,2015-11-19,37,0.963,0.15
11192,23441,3,5,Germany;Berlin,2015-11-19,37,0.963,0.15
11193,23442,9,7,Germany;Frankfurt,2015-11-19,34,0.963,0.15
11194,23443,6,5,Germany;Berlin,2015-11-19,31,0.963,0.15
11195,23444,5,5,Germany;Berlin,2015-11-19,31,0.963,0.15
11196,23445,4,5,Germany;Berlin,2015-11-19,29,0.963,0.15
11197,23446,1,5,Germany;Berlin,2015-11-19,25,0.963,0.01
11198,23447,9,5,Germany;Berlin,2015-11-19,20,0.963,0.01
11199,23448,5,1,Czech republic;Prague,2015-11-19,18,0.963,0.01
11200,23449,4,3,Czech republic;Brno,2015-11-19,13,0.963,0.01
11201,23450,5,5,Germany;Berlin,2015-11-19,7,0.963,0.0
11202,23451,6,7,Germany;Frankfurt,2015-11-20,149,0.972,0.55
11203,23452,8,7,Germany;Frankfurt,2015-11-20,147,0.972,0.55
11204,23453,4,3,Czech republic;Brno,2015-11-20,146,0.972,0.55
11205,23454,1,7,Germany;Frankfurt,2015-11-20,145,0.972,0.55
11206,23455,9,5,Germany;Berlin,2015-11-20,144,0.972,0.55
11207,23456,4,2,Denmark;Copenhagen,2015-11-20,144,0.972,0.55
11208,23457,10,1,Czech republic;Prague,2015-11-20,142,0.972,0.55
11209,23458,1,6,Germany;Dresden,2015-11-20,136,0.972,0.55
11210,23459,5,3,Czech republic;Brno,2015-11-20,135,0.972,0.55
11211,23460,10,3,Czech republic;Ostrava,2015-11-20,133,0.972,0.55
11212,23461,4,6,Germany;Dresden,2015-11-20,131,0.972,0.55
11213,23462,9,4,Germany;Frankfurt,2015-11-20,131,0.972,0.55
11214,23463,6,5,Germany;Berlin,2015-11-20,126,0.972,0.55
11215,23464,2,4,Germany;Frankfurt,2015-11-20,122,0.972,0.55
11216,23465,9,5,Germany;Berlin,2015-11-20,116,0.972,0.55
11217,23466,2,5,Germany;Berlin,2015-11-20,114,0.972,0.55
11218,23467,3,7,Germany;Frankfurt,2015-11-20,114,0.972,0.55
11219,23468,3,5,Germany;Berlin,2015-11-20,95,0.972,0.4
11220,23469,5,1,Czech republic;Prague,2015-11-20,92,0.972,0.4
11221,23470,11,2,Denmark;Copenhagen,2015-11-20,91,0.972,0.4
11222,23471,5,5,Germany;Berlin,2015-11-20,85,0.972,0.4
